,Best_Bid_Creates,Best_Bid_Joins,Best_Offer_Creates,Best_Offer_Joins,Date,Symbol
Q,0.558825598701123,0.6691108599416031,0.4520467203806846,0.34027573027151603,2018-11-01,MU
V,0.6415434843239873,0.7812600943535426,0.3940756756756757,0.2512820159355959,2018-11-01,MU
W,0.0,0.0,0.0,0.0,2018-11-01,MU
X,0.6009606670291825,0.7179829545454546,0.4062084412402884,0.2954430720560024,2018-11-01,MU
Y,0.6384587684551675,0.7585919752716324,0.38248723567319004,0.2533101720046592,2018-11-01,MU
Z,0.5698693180419856,0.6731616798496445,0.4408942011347054,0.33694867643329496,2018-11-01,MU
A,0.7114914425427873,0.7676767676767676,0.4791779340183883,0.36234381732012066,2018-01-05,PEP
B,0.6008782936010038,0.7276264591439688,0.41702401372212694,0.3513375796178344,2018-01-05,PEP
C,0.0,0.0,0.0,0.0,2018-01-05,PEP
D,0.0,0.0,0.0,0.0,2018-01-05,PEP
I,0.0,0.0,0.0,0.0,2018-01-05,PEP
J,0.6574585635359116,0.7531106745252129,0.4205689277899344,0.32264150943396225,2018-01-05,PEP
K,0.585378067100651,0.6971944534021284,0.45206703910614526,0.3498402555910543,2018-01-05,PEP
M,0.5,0.0,0.4,0.0,2018-01-05,PEP
N,0.0,0.0,0.0,0.0,2018-01-05,PEP
P,0.5732508209143723,0.7021361815754339,0.4521038495971352,0.3835304822565969,2018-01-05,PEP
S,0.0,0.0,0.0,0.0,2018-01-05,PEP
T,0.0,0.0,0.0,0.0,2018-01-05,PEP
Q,0.5610507540132966,0.6552135966926964,0.4736351779392584,0.414570097416349,2018-01-05,PEP
V,0.5775316455696202,0.7282608695652174,0.4113263785394933,0.2976062879599857,2018-01-05,PEP
W,0.0,0.0,0.0,0.0,2018-01-05,PEP
X,0.5619349005424955,0.7024733268671193,0.478139209513816,0.33690176322418136,2018-01-05,PEP
Y,0.6440027106392591,0.7702576112412178,0.42442008666836606,0.3231125998454007,2018-01-05,PEP
Z,0.5754078177900892,0.7022123189559127,0.4562940392306227,0.3667171525937145,2018-01-05,PEP
A,0.6346185806880505,0.7382396231969385,0.3394363459669582,0.2254402841497706,2018-06-07,M
B,0.6352803851952726,0.7254075880822062,0.3353371051390853,0.2523610482317144,2018-06-07,M
C,0.0,0.0,0.3516890328551596,0.27667070351205547,2018-06-07,M
D,0.0,0.0,0.0,0.0,2018-06-07,M
I,0.0,0.0,0.0,0.0,2018-06-07,M
J,0.6362313087203917,0.721948628814214,0.35400273288413514,0.26566429970957295,2018-06-07,M
K,0.5795208691944476,0.6553181812101186,0.40044235159817354,0.33606992194407254,2018-06-07,M
M,0.5384615384615384,0.6666666666666666,0.6296296296296297,0.3782051282051282,2018-06-07,M
N,0.5680128361245219,0.6406564748953101,0.41228001257071023,0.34954302670623144,2018-06-07,M
P,0.5884896403233207,0.6682237638258773,0.3887873541105553,0.3191922391985753,2018-06-07,M
S,0.0,0.0,0.0,0.0,2018-06-07,M
T,0.5770317602666711,0.6520882783697793,0.4029426593940505,0.3410122329837167,2018-06-07,M
Q,0.0,0.0,0.0,0.0,2018-06-07,M
V,0.6285270303426842,0.7412959026607051,0.3567552329269152,0.24742977734141358,2018-06-07,M
W,0.0,0.0,0.0,0.0,2018-06-07,M
X,0.5827186512118019,0.6652161706906232,0.4006654408545661,0.33371470679491155,2018-06-07,M
Y,0.6337523839177986,0.7169887744474019,0.33193050193050194,0.24523657682453373,2018-06-07,M
Z,0.5726805022671783,0.648674645465534,0.4086776029460998,0.3432323346706354,2018-06-07,M
A,0.6569200779727096,0.7393364928909952,0.35668789808917195,0.3050314465408805,2018-11-20,MCD
B,0.6535818878125704,0.7406609195402298,0.3924055054845246,0.3318660452269981,2018-11-20,MCD
C,0.7084643288996373,0.7376590330788804,0.3640246109301484,0.31745505207987795,2018-11-20,MCD
D,0.0,0.0,0.0,0.0,2018-11-20,MCD
I,0.0,0.0,0.0,0.0,2018-11-20,MCD
J,0.6914806971819515,0.7600513259195893,0.3369335524771073,0.3041551246537396,2018-11-20,MCD
K,0.6833945796968305,0.7213336947682298,0.34893585354963536,0.31129032258064515,2018-11-20,MCD
M,0.6171428571428571,0.7678571428571429,0.3902439024390244,0.2857142857142857,2018-11-20,MCD
N,0.6628615802756747,0.6960394581861012,0.3621928848524945,0.32396236217745195,2018-11-20,MCD
P,0.6506837938098665,0.7055831826401446,0.3346129852680071,0.30052219321148826,2018-11-20,MCD
S,0.0,0.0,0.0,0.0,2018-11-20,MCD
T,0.6408696165888816,0.6993427017225748,0.3525045537340619,0.3176353472700819,2018-11-20,MCD
Q,0.0,0.0,0.0,0.0,2018-11-20,MCD
V,0.641695576756288,0.6909361069836553,0.3986959150185681,0.34717125382263,2018-11-20,MCD
W,0.0,0.0,0.0,0.0,2018-11-20,MCD
X,0.6241103202846975,0.6977660972404731,0.3899535423925668,0.3415710503089144,2018-11-20,MCD
Y,0.6923159476282464,0.7727272727272727,0.34171376599753134,0.2977671212348269,2018-11-20,MCD
Z,0.6726781450295337,0.707300826005862,0.3413862268776465,0.30816414686825055,2018-11-20,MCD
A,0.6511111111111111,0.4583333333333333,0.2184873949579832,0.155893536121673,2018-06-25,GOOG
B,0.615420780441937,0.4838709677419355,0.3079207920792079,0.23210412147505424,2018-06-25,GOOG
C,0.625,0.25,0.0,0.0,2018-06-25,GOOG
D,0.0,0.0,0.0,0.0,2018-06-25,GOOG
I,0.0,0.0,0.0,0.0,2018-06-25,GOOG
J,0.5154639175257731,0.40384615384615385,0.2526915769474351,0.225531914893617,2018-06-25,GOOG
K,0.4879881589434134,0.3750823994726434,0.35932142212597007,0.3354210160055672,2018-06-25,GOOG
M,0.6541511194029851,0.6016427104722792,0.4998915636521362,0.4520766773162939,2018-06-25,GOOG
N,0.4513888888888889,0.4482758620689655,0.400990099009901,0.4326923076923077,2018-06-25,GOOG
P,0.4589894242068155,0.4644572526416907,0.4030131826741996,0.31938325991189426,2018-06-25,GOOG
S,0.0,0.0,0.0,0.0,2018-06-25,GOOG
T,0.0,0.0,0.0,0.0,2018-06-25,GOOG
Q,0.5285524568393094,0.4901096416864474,0.4415351685001742,0.401235225215632,2018-06-25,GOOG
V,0.5812850783820399,0.5524661969148733,0.4388357152222368,0.4224265796499555,2018-06-25,GOOG
W,0.0,0.0,0.0,0.0,2018-06-25,GOOG
X,0.3529817304377801,0.30438311688311687,0.28338962235185755,0.18055555555555555,2018-06-25,GOOG
Y,0.7415468324912553,0.6136919315403423,0.4104697986577181,0.2922374429223744,2018-06-25,GOOG
Z,0.5228577503721029,0.4492084432717678,0.3597852028639618,0.2730799069045772,2018-06-25,GOOG
A,0.5695479962721341,0.7000932555201251,0.4379953975965226,0.2913915762907149,2018-06-14,KR
B,0.5664906781059231,0.6687034541827259,0.456198880757641,0.33859407892335214,2018-06-14,KR
C,0.0,0.0,0.3877551020408163,0.08458646616541353,2018-06-14,KR
D,0.0,0.0,0.0,0.0,2018-06-14,KR
I,0.0,0.0,0.0,0.0,2018-06-14,KR
J,0.5439488784559207,0.6690629967492017,0.44471071550838753,0.31904650282190444,2018-06-14,KR
K,0.5496230799750609,0.6320245772693204,0.4632931148328231,0.3826405124238447,2018-06-14,KR
M,0.0,0.0,0.16666666666666666,0.4958563535911602,2018-06-14,KR
N,0.5438055215702963,0.6271870794078062,0.4687002048713863,0.38755398073303066,2018-06-14,KR
P,0.5544118488019671,0.6353366206936831,0.456879726762625,0.37785343478879246,2018-06-14,KR
S,0.0,0.0,0.0,0.0,2018-06-14,KR
T,0.5336869098962583,0.629201389180871,0.47919158849083926,0.3867238105378977,2018-06-14,KR
Q,0.0,0.0,0.0,0.0,2018-06-14,KR
V,0.5502828772659046,0.6825878840907921,0.4528747050788526,0.32017127220654745,2018-06-14,KR
W,0.0,0.0,0.0,0.0,2018-06-14,KR
X,0.5597359735973597,0.6524799903592196,0.46679397411415235,0.3631289158913993,2018-06-14,KR
Y,0.5586698731238079,0.6577778232740972,0.4588500563697858,0.35227381268240915,2018-06-14,KR
Z,0.5467788928455811,0.6293233570837323,0.468981774277008,0.38506450701572653,2018-06-14,KR
A,0.40858416945373466,0.617530169676073,0.6229357798165137,0.5644002724626912,2018-11-28,F
B,0.4870044052863436,0.6576891594985425,0.47329919531821507,0.4066004709630986,2018-11-28,F
C,0.5314031180400891,0.6716946875340426,0.4814289093920038,0.4057748630204173,2018-11-28,F
D,0.0,0.0,0.0,0.0,2018-11-28,F
I,0.0,0.0,0.0,0.0,2018-11-28,F
J,0.5041459369817579,0.6853679285410463,0.4454225352112676,0.39092032599019955,2018-11-28,F
K,0.42982052462034054,0.582922956430311,0.566950852557673,0.4822195050826994,2018-11-28,F
M,0.35209825997952915,0.6651516528800412,0.8647540983606558,0.4907008703618873,2018-11-28,F
N,0.418989349648765,0.5791301081327644,0.5847297467557011,0.4854728080766563,2018-11-28,F
P,0.4393145601397075,0.5828018356634049,0.5575909961685823,0.48166954712998794,2018-11-28,F
S,0.0,0.0,0.0,0.0,2018-11-28,F
T,0.41144773081068137,0.5808018191169703,0.5903833658219623,0.48511918561220757,2018-11-28,F
Q,0.0,0.0,0.0,0.0,2018-11-28,F
V,0.47174559597346144,0.6547524955358449,0.5312970531297053,0.43063530283385815,2018-11-28,F
W,0.0,0.0,0.0,0.0,2018-11-28,F
X,0.4346084794917829,0.5921944594703465,0.581159661073268,0.46981606260626635,2018-11-28,F
Y,0.4584908301833963,0.6334233681453882,0.5330720235178834,0.43135469101918744,2018-11-28,F
Z,0.41697163769441903,0.5791998882465453,0.5787170188820808,0.48459649428616836,2018-11-28,F
A,0.6764066762217393,0.8027006333959769,0.3276857429718876,0.15126903553299492,2018-06-18,MU
B,0.6862781904480973,0.8011810119020265,0.2987612970288453,0.16251897277089042,2018-06-18,MU
C,0.698936170212766,0.7929280081404223,0.0,0.0,2018-06-18,MU
D,0.0,0.0,0.0,0.0,2018-06-18,MU
I,0.0,0.0,0.0,0.0,2018-06-18,MU
J,0.6545589575667555,0.7667601482057685,0.3292995261877321,0.18129475003718104,2018-06-18,MU
K,0.600588668138337,0.7069380292532718,0.40348218456945567,0.28411630080034667,2018-06-18,MU
M,0.6,0.25,0.5,0.0,2018-06-18,MU
N,0.610889712155387,0.7226564776198919,0.3921450796575992,0.26324237560192615,2018-06-18,MU
P,0.6107492805462024,0.7137214563251136,0.3951955218337136,0.27613352236112904,2018-06-18,MU
S,0.0,0.0,0.0,0.0,2018-06-18,MU
T,0.0,0.0,0.0,0.0,2018-06-18,MU
Q,0.5935861097438857,0.7009017926478469,0.4133856062727527,0.29761726206708483,2018-06-18,MU
V,0.6529342597541422,0.7926653051010276,0.3482028851639545,0.1798971800105844,2018-06-18,MU
W,0.0,0.0,0.0,0.0,2018-06-18,MU
X,0.6194695212275357,0.7119822925233155,0.37814546708031715,0.2608391913723093,2018-06-18,MU
Y,0.6693663377630753,0.7863888326926968,0.31865383947487236,0.18129252078177197,2018-06-18,MU
Z,0.5994756366273394,0.7051431385991653,0.40814074471103823,0.2888323851840437,2018-06-18,MU
A,0.6160877513711152,0.7559084893174514,0.3355834136933462,0.2079123381243774,2018-08-14,MSFT
B,0.6537059086173538,0.7501106684373616,0.34197178633697894,0.2199788248464127,2018-08-14,MSFT
C,0.6297181895815542,0.7475026264712691,0.3659132559560171,0.24728246460575853,2018-08-14,MSFT
D,0.0,0.0,0.0,0.0,2018-08-14,MSFT
I,0.0,0.0,0.0,0.0,2018-08-14,MSFT
J,0.6334155363748458,0.7461750649517273,0.37192716236722306,0.2521639839404766,2018-08-14,MSFT
K,0.5630352757980476,0.6601086992838766,0.4572294732323707,0.3612323505663095,2018-08-14,MSFT
M,0.2857142857142857,1.0,0.18181818181818182,0.0,2018-08-14,MSFT
N,0.5846565944654282,0.6881639728615881,0.44173993674763634,0.3360395788405429,2018-08-14,MSFT
P,0.5624008588229639,0.6632800614341394,0.4590573226346476,0.35812344272798463,2018-08-14,MSFT
S,0.0,0.0,0.0,0.0,2018-08-14,MSFT
T,0.0,0.0,0.0,0.0,2018-08-14,MSFT
Q,0.5539988248351505,0.6578939190755867,0.47088239091901535,0.36371343789741417,2018-08-14,MSFT
V,0.6358317214700193,0.7619336836638587,0.3636222850284564,0.20761497664846038,2018-08-14,MSFT
W,0.0,0.0,0.0,0.0,2018-08-14,MSFT
X,0.6112552107457156,0.6917764037696071,0.40181634712411707,0.31077580811339106,2018-08-14,MSFT
Y,0.6628373702422146,0.7676338238135991,0.3316955118803168,0.21525949991774962,2018-08-14,MSFT
Z,0.5577800901838362,0.654938256816506,0.4673991774599472,0.3699203730678759,2018-08-14,MSFT
A,0.555115712545676,0.7018306933264087,0.45574478292156395,0.3089896873330868,2018-12-28,INTC
B,0.5888802448005809,0.7321587288905755,0.4074542645379431,0.27016415952641304,2018-12-28,INTC
C,0.6038208885606561,0.7478332124047462,0.39962215182626615,0.2636298218039275,2018-12-28,INTC
D,0.0,0.0,0.0,0.0,2018-12-28,INTC
I,0.0,0.0,0.0,0.0,2018-12-28,INTC
J,0.6320940598856553,0.7711517788421782,0.36951990317374933,0.2378914445316824,2018-12-28,INTC
K,0.5464397369933688,0.6356066757423277,0.4583161385142228,0.3668487754633335,2018-12-28,INTC
M,1.0,1.0,0.5,0.043478260869565216,2018-12-28,INTC
N,0.551272738882991,0.6498045982845252,0.45702039510248077,0.3520970451050057,2018-12-28,INTC
P,0.5406409991668862,0.6341446373508305,0.46871505134275465,0.37227102550801777,2018-12-28,INTC
S,0.0,0.0,0.0,0.0,2018-12-28,INTC
T,0.0,0.0,0.0,0.0,2018-12-28,INTC
Q,0.5405091137649277,0.6324008333035347,0.4642868819763678,0.369972719777605,2018-12-28,INTC
V,0.547433446095014,0.6914610788713873,0.4383269626580418,0.29789014327459035,2018-12-28,INTC
W,0.0,0.0,0.0,0.0,2018-12-28,INTC
X,0.5703208822325705,0.6709634658257848,0.42225520273787504,0.32421241332284867,2018-12-28,INTC
Y,0.5936025090587984,0.7377239352871303,0.4173425748414688,0.2858969414696372,2018-12-28,INTC
Z,0.5392586220380073,0.6284780070291742,0.46651599372874797,0.3745033922336091,2018-12-28,INTC
A,0.6120689655172413,0.8762062853445123,0.840499306518724,0.6524867786030113,2018-04-30,CHK
B,0.600956937799043,0.841468647201847,0.8414545454545455,0.6764583909317113,2018-04-30,CHK
C,0.0,0.0,0.0,0.0,2018-04-30,CHK
D,0.0,0.0,0.0,0.0,2018-04-30,CHK
I,0.0,0.0,0.0,0.0,2018-04-30,CHK
J,0.6008695652173913,0.8313338735498152,0.8376,0.6732466326056665,2018-04-30,CHK
K,0.5422691879866518,0.7968412984188666,0.874361593462717,0.7408005925327408,2018-04-30,CHK
M,0.31203007518796994,0.7851222544550353,0.9108910891089109,0.7677628531727652,2018-04-30,CHK
N,0.5381088825214899,0.7966701836585061,0.8871919472405415,0.7463859101398127,2018-04-30,CHK
P,0.5559174809989142,0.7970513093463913,0.8580968280467446,0.7395066490030687,2018-04-30,CHK
S,0.0,0.0,0.0,0.0,2018-04-30,CHK
T,0.5243243243243243,0.7976383630791419,0.892832044975404,0.7443509308849783,2018-04-30,CHK
Q,0.0,0.0,0.0,0.0,2018-04-30,CHK
V,0.6121097445600757,0.8343972352104086,0.8679756262694651,0.6852678065904201,2018-04-30,CHK
W,0.0,0.0,0.0,0.0,2018-04-30,CHK
X,0.548472775564409,0.8025401168379798,0.8828793774319066,0.7363348625484548,2018-04-30,CHK
Y,0.6065705128205128,0.8405241291147332,0.8668202764976959,0.6938775510204082,2018-04-30,CHK
Z,0.5469740634005764,0.7969152130397483,0.873989218328841,0.7408919123204838,2018-04-30,CHK
A,0.6173331769672804,0.7508782252063613,0.3554613935969868,0.23310688115533337,2018-02-02,MU
B,0.6107647779138372,0.7331149481993093,0.35091518926689025,0.24662741079228545,2018-02-02,MU
C,0.0,0.0,0.0,0.0,2018-02-02,MU
D,0.0,0.0,0.0,0.0,2018-02-02,MU
I,0.0,0.0,0.0,0.0,2018-02-02,MU
J,0.5979282465891864,0.7195841167301419,0.36669725572452366,0.2568302363433782,2018-02-02,MU
K,0.5353089764240738,0.6332054885252945,0.4303082502266546,0.33973376438602493,2018-02-02,MU
M,0.5384615384615384,0.7363265306122448,0.2962962962962963,0.411214953271028,2018-02-02,MU
N,0.0,0.0,0.0,0.0,2018-02-02,MU
P,0.5528171411342482,0.6524226729039361,0.40967973574608646,0.3196972313067501,2018-02-02,MU
S,0.0,0.0,0.0,0.0,2018-02-02,MU
T,0.0,0.0,0.0,0.0,2018-02-02,MU
Q,0.5206386870334668,0.6058200217013716,0.4450793393125279,0.3693965572243419,2018-02-02,MU
V,0.5953217171889386,0.7550446825138708,0.3646803863349374,0.22804483213205173,2018-02-02,MU
W,0.0,0.0,0.0,0.0,2018-02-02,MU
X,0.554666306768338,0.65677151562431,0.42303673338156095,0.3234470204811266,2018-02-02,MU
Y,0.6215829583582594,0.7437717379329881,0.34524865097661694,0.23929887630889007,2018-02-02,MU
Z,0.5272960376998909,0.62900600242203,0.43722308088614115,0.34295468071247487,2018-02-02,MU
A,0.570446735395189,0.6130003542330854,0.32701421800947866,0.13817567567567568,2018-01-02,ENB
B,0.6592400690846286,0.7668182189431271,0.3498233215547703,0.19846030793841232,2018-01-02,ENB
C,0.0,0.0,0.0,0.0,2018-01-02,ENB
D,0.0,0.0,0.0,0.0,2018-01-02,ENB
I,0.0,0.0,0.0,0.0,2018-01-02,ENB
J,0.6188611027417897,0.7245941454684903,0.35471248724055804,0.2280780719342035,2018-01-02,ENB
K,0.5507708357482323,0.6450803027505999,0.45337315053617483,0.35643058394563837,2018-01-02,ENB
M,0.8,0.75,0.1,0.3,2018-01-02,ENB
N,0.5331238152249825,0.6299895672684387,0.47102882137935165,0.36981910952142866,2018-01-02,ENB
P,0.5411205020496989,0.633701468746442,0.4572045664918235,0.3626219274287944,2018-01-02,ENB
S,0.0,0.0,0.0,0.0,2018-01-02,ENB
T,0.5662545707818214,0.6524884436651667,0.43329864724245576,0.34413056775843853,2018-01-02,ENB
Q,0.0,0.0,0.0,0.0,2018-01-02,ENB
V,0.6413536457727643,0.7765684361844132,0.37598398932621746,0.1954596683303816,2018-01-02,ENB
W,0.0,0.0,0.0,0.0,2018-01-02,ENB
X,0.5643747115828334,0.6842201566273879,0.4169971671388102,0.30390049842242445,2018-01-02,ENB
Y,0.6397694524495677,0.7418406402226861,0.3622598162071846,0.23366179134815077,2018-01-02,ENB
Z,0.542286823634825,0.6366150821770635,0.46688563750373246,0.36526992587226226,2018-01-02,ENB
A,0.6586345381526104,0.6267806267806267,0.40384615384615385,0.3481781376518219,2018-06-14,BA
B,0.6478920741989882,0.6613047363717605,0.3968372370580337,0.3562378167641326,2018-06-14,BA
C,0.0,0.0,0.0,0.0,2018-06-14,BA
D,0.0,0.0,0.0,0.0,2018-06-14,BA
I,0.0,0.0,0.0,0.0,2018-06-14,BA
J,0.6738255033557047,0.6473988439306358,0.38269230769230766,0.31568998109640833,2018-06-14,BA
K,0.6740763932373199,0.6792534722222222,0.36929789765965887,0.3481806775407779,2018-06-14,BA
M,0.591324200913242,0.7062937062937062,0.43828016643550627,0.3023255813953488,2018-06-14,BA
N,0.6883232467070132,0.6849937990905333,0.35489482840423847,0.3440366972477064,2018-06-14,BA
P,0.7015130674002751,0.6624416277518346,0.3460207612456747,0.2016359918200409,2018-06-14,BA
S,0.0,0.0,0.0,0.0,2018-06-14,BA
T,0.6888052681091251,0.6736889287315105,0.3654639175257732,0.35197497066875244,2018-06-14,BA
Q,0.0,0.0,0.0,0.0,2018-06-14,BA
V,0.6377682403433477,0.6445414847161572,0.37356057116536157,0.34351663272233535,2018-06-14,BA
W,0.0,0.0,0.0,0.0,2018-06-14,BA
X,0.5991189427312775,0.6538461538461539,0.4245585874799358,0.32926829268292684,2018-06-14,BA
Y,0.6633106307373409,0.6495278069254984,0.3594496464742977,0.3585112205801861,2018-06-14,BA
Z,0.6888486246087959,0.6838744012772752,0.3479120336051396,0.33406787130894666,2018-06-14,BA
A,0.6260846699973704,0.7537627700226156,0.38277436624153677,0.24452529210102847,2018-04-25,MU
B,0.6915660698371546,0.8040358153927184,0.30063015026660206,0.18152152911457625,2018-04-25,MU
C,0.0,0.0,0.0,0.0,2018-04-25,MU
D,0.0,0.0,0.0,0.0,2018-04-25,MU
I,0.0,0.0,0.0,0.0,2018-04-25,MU
J,0.670161247405673,0.7783793585824569,0.3586196319018405,0.241714538223597,2018-04-25,MU
K,0.6043552281012244,0.6889303288533595,0.38793462325109956,0.29196206908560823,2018-04-25,MU
M,0.696969696969697,0.9666666666666667,0.25,0.0,2018-04-25,MU
N,0.6085846103147141,0.7128693810761382,0.4029724708664077,0.32010402080416084,2018-04-25,MU
P,0.6039764925578074,0.7000237591841276,0.3906750760128195,0.2733557253044781,2018-04-25,MU
S,0.0,0.0,0.0,0.0,2018-04-25,MU
T,0.0,0.0,0.0,0.0,2018-04-25,MU
Q,0.5955042654104504,0.6675976163999897,0.40203273746368806,0.31934512029696693,2018-04-25,MU
V,0.6407072592654739,0.8064384201916336,0.3519808598972627,0.16574292769338128,2018-04-25,MU
W,0.0,0.0,0.0,0.0,2018-04-25,MU
X,0.6016778167144526,0.6590238018076411,0.42492176918406427,0.367098578236383,2018-04-25,MU
Y,0.6884064977760588,0.7977063064576111,0.26460457891537786,0.17385758235161702,2018-04-25,MU
Z,0.59856185211942,0.6765201235079464,0.3982776769233116,0.3102660803069254,2018-04-25,MU
A,0.6180567801093282,0.7853315722580806,0.44215349369988544,0.24860940602312856,2018-08-13,AMD
B,0.5936421787168056,0.7275910679203971,0.4488950276243094,0.29750241128991317,2018-08-13,AMD
C,0.6116147501874446,0.762267231263711,0.44115784139853054,0.25905252030064707,2018-08-13,AMD
D,0.0,0.0,0.0,0.0,2018-08-13,AMD
I,0.0,0.0,0.0,0.0,2018-08-13,AMD
J,0.5615151017728168,0.7172705459140756,0.4630908844643099,0.2932985414415805,2018-08-13,AMD
K,0.5202254641909815,0.6699873595629767,0.5064055547405995,0.35355523435604624,2018-08-13,AMD
M,0.5,0.05660377358490566,0.0,0.0,2018-08-13,AMD
N,0.5319699715247217,0.6866190949792236,0.4982909005186233,0.3363754203377731,2018-08-13,AMD
P,0.5150293164444224,0.6719314351980479,0.516748458537813,0.3549785514085564,2018-08-13,AMD
S,0.0,0.0,0.0,0.0,2018-08-13,AMD
T,0.0,0.0,0.0,0.0,2018-08-13,AMD
Q,0.5249712116688702,0.671176332574902,0.4978641698308595,0.3481083722814908,2018-08-13,AMD
V,0.5779703662286833,0.7467157551951221,0.4555736065983504,0.2630387511876598,2018-08-13,AMD
W,0.0,0.0,0.0,0.0,2018-08-13,AMD
X,0.5452248768011977,0.6940373460143071,0.4755841156089905,0.32411318594566685,2018-08-13,AMD
Y,0.5439304387360764,0.6960484620097636,0.4770362706213715,0.32225047462778195,2018-08-13,AMD
Z,0.5172198429693077,0.6664214710582642,0.5085520361990951,0.35883638809483775,2018-08-13,AMD
A,0.6494845360824743,0.725402504472272,0.2949061662198391,0.387263339070568,2018-06-06,JNJ
B,0.6392636244094871,0.7196715415967394,0.40378327884166276,0.31368338863946904,2018-06-06,JNJ
C,1.0,1.0,0.2727272727272727,0.14285714285714285,2018-06-06,JNJ
D,0.0,0.0,0.0,0.0,2018-06-06,JNJ
I,0.0,0.0,0.0,0.0,2018-06-06,JNJ
J,0.656066411238825,0.7366921235609256,0.4069314641744548,0.33115093039283255,2018-06-06,JNJ
K,0.6304049551138814,0.6862517217630854,0.42745551190201064,0.359538624981029,2018-06-06,JNJ
M,0.5166666666666667,0.5950413223140496,0.5030549898167006,0.5548387096774193,2018-06-06,JNJ
N,0.6321366985420912,0.691570950203435,0.4297674080005824,0.361045538435126,2018-06-06,JNJ
P,0.6370231687339106,0.6953606237816764,0.4080978301394378,0.3459384890043009,2018-06-06,JNJ
S,0.0,0.0,0.0,0.0,2018-06-06,JNJ
T,0.6342509187864812,0.695296851213845,0.422327831289515,0.35406859448554134,2018-06-06,JNJ
Q,0.0,0.0,0.0,0.0,2018-06-06,JNJ
V,0.621396871903141,0.7193418013856813,0.4437376307605315,0.32787466326385933,2018-06-06,JNJ
W,0.0,0.0,0.0,0.0,2018-06-06,JNJ
X,0.6276276276276276,0.7057256990679095,0.3988910632746249,0.3198394111743058,2018-06-06,JNJ
Y,0.6614958448753463,0.7330432314823574,0.39674324665488514,0.29156761292126976,2018-06-06,JNJ
Z,0.6197234462847592,0.6829489740330489,0.4376515931820447,0.3603888213851762,2018-06-06,JNJ
A,0.7207843137254902,0.8375399928901529,0.45582329317269077,0.47368421052631576,2018-05-29,RIO
B,0.693949258512892,0.7691794084262535,0.29231675007359437,0.27116243599520645,2018-05-29,RIO
C,0.0,0.0,0.9473684210526315,0.9761904761904762,2018-05-29,RIO
D,0.0,0.0,0.0,0.0,2018-05-29,RIO
I,0.0,0.0,0.0,0.0,2018-05-29,RIO
J,0.6919583517944173,0.74859401124791,0.2883011538900948,0.2730752563917377,2018-05-29,RIO
K,0.5819738329833629,0.6377860671438653,0.3774702843310813,0.37933817594834546,2018-05-29,RIO
M,0.7272727272727273,0.5116279069767442,0.3,0.054945054945054944,2018-05-29,RIO
N,0.5709559208459847,0.5156231884057971,0.367216829573511,0.4363191016316841,2018-05-29,RIO
P,0.5973722135918695,0.6593594592554699,0.3613375909746649,0.33011310270799293,2018-05-29,RIO
S,0.0,0.0,0.0,0.0,2018-05-29,RIO
T,0.5987333781334636,0.6469491266568601,0.3536605684961178,0.33410610789121714,2018-05-29,RIO
Q,0.0,0.0,0.0,0.0,2018-05-29,RIO
V,0.6947450437191585,0.7803600145250817,0.27607266704621913,0.23084141382546136,2018-05-29,RIO
W,0.0,0.0,0.0,0.0,2018-05-29,RIO
X,0.7368006304176516,0.8361940298507463,0.6069767441860465,0.5269154087154657,2018-05-29,RIO
Y,0.7055406288577445,0.7650677689128136,0.2772822928149113,0.2645334174022699,2018-05-29,RIO
Z,0.6164873661457427,0.6651917240152534,0.3297466762138835,0.33014664101362734,2018-05-29,RIO
A,0.45534591194968554,0.62998426023085,0.6218874884721796,0.4579715655829478,2018-12-06,GE
B,0.49547123623011013,0.6314738638214117,0.5587634133878385,0.43304115337755517,2018-12-06,GE
C,0.501336755427227,0.628738519369906,0.5672898353349016,0.4297223285027062,2018-12-06,GE
D,0.0,0.0,0.0,0.0,2018-12-06,GE
I,0.0,0.0,0.0,0.0,2018-12-06,GE
J,0.5198600535089525,0.6483280852967743,0.5250912408759124,0.4146688599996906,2018-12-06,GE
K,0.452498813317963,0.5986564765110848,0.6267424925445593,0.4746697830225647,2018-12-06,GE
M,0.49,0.6821819652711566,0.7561881188118812,0.5690956480921028,2018-12-06,GE
N,0.44870125419779316,0.5979330379662212,0.6338497880914333,0.47676587688281313,2018-12-06,GE
P,0.4663931223134037,0.5997568118271317,0.6096511550936652,0.47307749234989793,2018-12-06,GE
S,0.0,0.0,0.0,0.0,2018-12-06,GE
T,0.4364457618745148,0.5977087403575392,0.6460410139561379,0.47717237926168693,2018-12-06,GE
Q,0.0,0.0,0.0,0.0,2018-12-06,GE
V,0.452705938697318,0.621493403235493,0.6281534385439466,0.4609595970467314,2018-12-06,GE
W,0.0,0.0,0.0,0.0,2018-12-06,GE
X,0.47527702765620633,0.6146600303022248,0.6142775835433775,0.4676490533531277,2018-12-06,GE
Y,0.4685802948021722,0.6220633400810387,0.5972967968894649,0.44774275022661597,2018-12-06,GE
Z,0.4492910928702259,0.5977443494892151,0.6272846403200221,0.4749535406207528,2018-12-06,GE
A,0.5799859055673009,0.6996782943291491,0.48829898707649316,0.32683597288601507,2018-04-20,KO
B,0.5793495297805643,0.675829806192916,0.4163890045814244,0.30883474189495386,2018-04-20,KO
